symbol,date,confidence,outcome
ABB.NS,2025-12-12,47.6,STOP_HIT
ABB.NS,2025-12-15,52.1,STOP_HIT
ABB.NS,2025-12-16,45.5,STOP_HIT
ABB.NS,2025-12-17,52.2,STOP_HIT
ABB.NS,2025-12-19,55.3,STOP_HIT
ABB.NS,2025-12-22,43.3,STOP_HIT
ABB.NS,2025-12-24,46.6,STOP_HIT
ABB.NS,2025-12-26,48.2,STOP_HIT
ABB.NS,2025-12-29,43.7,STOP_HIT
ABB.NS,2025-12-30,46.4,STOP_HIT
ABB.NS,2025-12-31,46.4,STOP_HIT
ABB.NS,2026-01-01,43.0,STOP_HIT
ABB.NS,2026-01-02,45.2,STOP_HIT
ABB.NS,2026-01-05,50.8,STOP_HIT
ABB.NS,2026-01-06,46.2,STOP_HIT
ABB.NS,2026-01-07,46.0,STOP_HIT
ABB.NS,2026-01-08,40.0,STOP_HIT
ABB.NS,2026-01-28,49.4,T1_HIT
ABB.NS,2026-01-29,63.8,T1_HIT
ABB.NS,2026-01-30,60.8,T1_HIT
ABB.NS,2026-02-02,46.7,T1_HIT
ABB.NS,2026-02-03,60.3,T1_HIT
ABB.NS,2026-02-04,57.5,T1_HIT
ABB.NS,2026-02-05,52.8,T1_HIT
ABB.NS,2026-02-06,54.7,T1_HIT
ABB.NS,2026-02-09,52.3,T1_HIT
ABB.NS,2026-02-10,52.4,T1_HIT
ABB.NS,2026-02-11,43.0,T1_HIT
ABB.NS,2026-02-12,45.2,T1_HIT
ABB.NS,2026-02-16,45.1,T1_HIT
ABB.NS,2026-02-18,44.9,T1_HIT
ABB.NS,2026-02-19,40.1,T1_HIT
ABB.NS,2026-02-20,65.4,T1_HIT
ABB.NS,2026-02-23,50.9,T1_HIT
ABB.NS,2026-02-24,57.3,T1_HIT
ABB.NS,2026-02-25,53.5,TIME_EXIT
ABB.NS,2026-02-26,52.4,TIME_EXIT
ABB.NS,2026-02-27,64.3,T1_HIT
ABB.NS,2026-03-02,58.0,T1_HIT
ABB.NS,2026-03-04,56.0,T1_HIT
ABB.NS,2026-03-05,54.2,T1_HIT
ABB.NS,2026-03-06,56.0,T1_HIT
ABB.NS,2026-03-09,57.9,T1_HIT
ABB.NS,2026-03-10,71.7,T1_HIT
ABB.NS,2026-03-11,72.8,T1_HIT
ABB.NS,2026-03-12,73.0,T1_HIT
ABB.NS,2026-03-13,76.5,STOP_HIT
ABB.NS,2026-03-16,72.0,STOP_HIT
ABB.NS,2026-03-17,60.4,STOP_HIT
ABB.NS,2026-03-18,60.1,STOP_HIT
ABB.NS,2026-03-19,51.6,STOP_HIT
ABB.NS,2026-03-20,54.5,STOP_HIT
ABB.NS,2026-03-23,56.4,STOP_HIT
ABB.NS,2026-03-24,59.6,STOP_HIT
ABB.NS,2026-03-25,60.1,STOP_HIT
ABB.NS,2026-03-27,59.6,STOP_HIT
ABB.NS,2026-03-30,45.0,T1_HIT
ABB.NS,2026-04-01,62.8,STOP_HIT
ABB.NS,2026-04-02,65.8,T1_HIT
ABB.NS,2026-04-06,61.0,T1_HIT
ABB.NS,2026-04-07,69.4,T1_HIT
ABB.NS,2026-04-08,75.1,T1_HIT
ABB.NS,2026-04-09,74.0,T1_HIT
ABB.NS,2026-04-10,75.8,T1_HIT
ABB.NS,2026-04-13,70.3,T1_HIT
ABB.NS,2026-04-15,73.4,T1_HIT
ABB.NS,2026-04-16,75.0,T1_HIT
ABB.NS,2026-04-17,74.4,T1_HIT
ABB.NS,2026-04-20,73.9,T1_HIT
ABB.NS,2026-04-21,68.6,T1_HIT
ABB.NS,2026-04-22,78.7,STOP_HIT
ABB.NS,2026-04-23,69.2,STOP_HIT
ABB.NS,2026-04-24,70.4,STOP_HIT
ABB.NS,2026-04-27,69.0,STOP_HIT
ABB.NS,2026-04-28,62.1,STOP_HIT
ABB.NS,2026-04-29,56.2,STOP_HIT
ABB.NS,2026-04-30,56.4,STOP_HIT
ABB.NS,2026-05-01,51.8,STOP_HIT
ABB.NS,2026-05-04,57.4,STOP_HIT
ABB.NS,2026-05-05,63.0,STOP_HIT
ABB.NS,2026-05-06,53.2,STOP_HIT
ABB.NS,2026-05-07,55.0,STOP_HIT
ABB.NS,2026-05-08,58.8,STOP_HIT
ABB.NS,2026-05-11,47.4,T1_HIT
ABB.NS,2026-05-12,43.1,T1_HIT
ABB.NS,2026-05-18,40.5,T1_HIT
ABB.NS,2026-05-19,40.2,T1_HIT
ABB.NS,2026-05-20,61.6,STOP_HIT
ABB.NS,2026-05-21,60.8,T1_HIT
ABB.NS,2026-05-22,59.0,T1_HIT
ABB.NS,2026-05-25,59.4,T1_HIT
ABB.NS,2026-05-26,58.3,T1_HIT
ABB.NS,2026-05-27,61.0,TIME_EXIT
ABB.NS,2026-05-28,52.3,STOP_HIT
ABB.NS,2026-05-29,70.5,STOP_HIT
ABB.NS,2026-06-01,63.3,STOP_HIT
ABB.NS,2026-06-02,61.8,STOP_HIT
ABB.NS,2026-06-03,54.2,STOP_HIT
ABB.NS,2026-06-04,55.5,STOP_HIT
ABB.NS,2026-06-05,55.0,STOP_HIT
ABB.NS,2026-06-08,57.6,STOP_HIT
ABBOTINDIA.NS,2024-10-08,48.4,STOP_HIT
ABBOTINDIA.NS,2024-10-09,51.7,STOP_HIT
ABBOTINDIA.NS,2024-10-11,52.0,STOP_HIT
ABBOTINDIA.NS,2024-10-14,54.9,STOP_HIT
ABBOTINDIA.NS,2024-10-15,48.5,STOP_HIT
ABBOTINDIA.NS,2024-10-16,53.3,STOP_HIT
ABBOTINDIA.NS,2024-10-18,55.2,STOP_HIT
ABBOTINDIA.NS,2024-10-21,49.8,STOP_HIT
ABBOTINDIA.NS,2024-10-22,54.5,STOP_HIT
ABBOTINDIA.NS,2024-10-24,55.7,STOP_HIT
ABBOTINDIA.NS,2024-10-25,45.7,STOP_HIT
ABBOTINDIA.NS,2024-10-28,47.1,STOP_HIT
ABBOTINDIA.NS,2024-10-29,47.6,STOP_HIT
ABBOTINDIA.NS,2024-10-30,43.2,STOP_HIT
ABBOTINDIA.NS,2024-10-31,49.8,STOP_HIT
ABBOTINDIA.NS,2024-11-01,49.3,STOP_HIT
ABBOTINDIA.NS,2024-11-04,62.5,STOP_HIT
ABBOTINDIA.NS,2024-11-05,55.9,STOP_HIT
ABBOTINDIA.NS,2024-11-06,56.1,STOP_HIT
ABBOTINDIA.NS,2024-11-07,41.1,TIME_EXIT
ABBOTINDIA.NS,2024-11-08,50.1,STOP_HIT
ABBOTINDIA.NS,2024-11-11,45.2,STOP_HIT
ABBOTINDIA.NS,2024-11-12,44.5,STOP_HIT
ABBOTINDIA.NS,2024-11-29,53.4,T1_HIT
ABBOTINDIA.NS,2024-12-02,47.0,T1_HIT
ABBOTINDIA.NS,2024-12-03,49.5,T1_HIT
ABBOTINDIA.NS,2024-12-04,42.0,TIME_EXIT
ABBOTINDIA.NS,2024-12-05,47.0,TIME_EXIT
ABBOTINDIA.NS,2024-12-06,42.4,TIME_EXIT
ABBOTINDIA.NS,2024-12-09,41.5,STOP_HIT
ABBOTINDIA.NS,2024-12-10,47.1,STOP_HIT
ABBOTINDIA.NS,2024-12-11,47.7,STOP_HIT
ABBOTINDIA.NS,2024-12-12,42.3,STOP_HIT
ABBOTINDIA.NS,2024-12-13,50.1,STOP_HIT
ABBOTINDIA.NS,2024-12-16,46.3,STOP_HIT
ABBOTINDIA.NS,2024-12-19,58.7,STOP_HIT
ABBOTINDIA.NS,2024-12-20,61.0,STOP_HIT
ABBOTINDIA.NS,2024-12-23,59.1,STOP_HIT
ABBOTINDIA.NS,2024-12-24,59.4,STOP_HIT
ABBOTINDIA.NS,2024-12-26,67.4,T1_HIT
ABBOTINDIA.NS,2024-12-27,57.1,T1_HIT
ABBOTINDIA.NS,2024-12-30,64.2,STOP_HIT
ABBOTINDIA.NS,2024-12-31,56.9,STOP_HIT
ABBOTINDIA.NS,2025-01-01,52.8,STOP_HIT
ABBOTINDIA.NS,2025-01-02,49.5,STOP_HIT
ABBOTINDIA.NS,2025-01-03,49.8,T1_HIT
ABBOTINDIA.NS,2025-01-06,51.3,STOP_HIT
ABBOTINDIA.NS,2025-01-07,55.9,STOP_HIT
ABBOTINDIA.NS,2025-01-08,46.5,STOP_HIT
ABBOTINDIA.NS,2025-01-09,41.8,STOP_HIT
ABBOTINDIA.NS,2025-02-05,48.4,T1_HIT
ABBOTINDIA.NS,2025-02-06,51.0,T1_HIT
ABBOTINDIA.NS,2025-02-07,54.9,T1_HIT
ABBOTINDIA.NS,2025-02-10,47.7,T1_HIT
ABBOTINDIA.NS,2025-02-11,48.3,T1_HIT
ABBOTINDIA.NS,2025-02-12,51.9,STOP_HIT
ABBOTINDIA.NS,2025-02-13,43.3,STOP_HIT
ABBOTINDIA.NS,2025-02-14,48.4,STOP_HIT
ABBOTINDIA.NS,2025-02-17,44.7,T1_HIT
ABBOTINDIA.NS,2025-02-18,51.8,T1_HIT
ABBOTINDIA.NS,2025-02-19,58.6,T1_HIT
ABBOTINDIA.NS,2025-02-20,50.5,T1_HIT
ABBOTINDIA.NS,2025-02-21,63.6,T1_HIT
ABBOTINDIA.NS,2025-02-24,63.8,T1_HIT
ABBOTINDIA.NS,2025-02-25,60.2,T1_HIT
ABBOTINDIA.NS,2025-02-27,51.9,T1_HIT
ABBOTINDIA.NS,2025-02-28,55.2,TIME_EXIT
ABBOTINDIA.NS,2025-03-03,57.5,TIME_EXIT
ABBOTINDIA.NS,2025-03-04,57.2,TIME_EXIT
ABBOTINDIA.NS,2025-03-05,56.4,STOP_HIT
ABBOTINDIA.NS,2025-03-06,57.3,STOP_HIT
ABBOTINDIA.NS,2025-03-07,49.4,STOP_HIT
ABBOTINDIA.NS,2025-03-10,43.6,STOP_HIT
ABBOTINDIA.NS,2025-03-11,42.9,STOP_HIT
ABBOTINDIA.NS,2025-03-12,51.2,STOP_HIT
ABBOTINDIA.NS,2025-03-13,49.2,STOP_HIT
ABBOTINDIA.NS,2025-03-17,46.3,STOP_HIT
ABBOTINDIA.NS,2025-03-18,44.3,STOP_HIT
ABBOTINDIA.NS,2025-03-19,45.9,STOP_HIT
ABBOTINDIA.NS,2025-03-20,55.9,STOP_HIT
ABBOTINDIA.NS,2025-03-21,57.8,STOP_HIT
ABBOTINDIA.NS,2025-03-24,50.3,STOP_HIT
ABBOTINDIA.NS,2025-03-25,49.6,STOP_HIT
ABBOTINDIA.NS,2025-03-26,51.5,STOP_HIT
ABBOTINDIA.NS,2025-03-27,53.9,STOP_HIT
ABBOTINDIA.NS,2025-03-28,49.4,STOP_HIT
ABBOTINDIA.NS,2025-04-01,51.3,STOP_HIT
ABBOTINDIA.NS,2025-04-03,55.2,STOP_HIT
ABBOTINDIA.NS,2025-04-11,52.1,TIME_EXIT
ABBOTINDIA.NS,2025-04-15,52.4,STOP_HIT
ABBOTINDIA.NS,2025-04-16,56.8,STOP_HIT
ABBOTINDIA.NS,2025-04-17,53.5,STOP_HIT
ABBOTINDIA.NS,2025-04-21,50.0,STOP_HIT
ABBOTINDIA.NS,2025-04-22,47.0,STOP_HIT
ABBOTINDIA.NS,2025-04-23,50.2,STOP_HIT
ABBOTINDIA.NS,2025-04-24,53.0,STOP_HIT
ABBOTINDIA.NS,2025-04-28,51.6,T1_HIT
ABBOTINDIA.NS,2025-04-29,57.0,STOP_HIT
ABBOTINDIA.NS,2025-04-30,55.7,STOP_HIT
ABBOTINDIA.NS,2025-05-02,64.4,STOP_HIT
ABBOTINDIA.NS,2025-05-05,69.6,STOP_HIT
ABBOTINDIA.NS,2025-05-06,66.6,STOP_HIT
ABBOTINDIA.NS,2025-05-07,78.0,STOP_HIT
ABBOTINDIA.NS,2025-05-08,70.7,STOP_HIT
ABBOTINDIA.NS,2025-05-09,55.4,T1_HIT
ABBOTINDIA.NS,2025-05-12,57.1,T1_HIT
ABBOTINDIA.NS,2025-05-13,71.7,T1_HIT
ABBOTINDIA.NS,2025-05-14,65.6,TIME_EXIT
ABBOTINDIA.NS,2025-05-15,74.6,T1_HIT
ABBOTINDIA.NS,2025-05-16,74.6,TIME_EXIT
ABBOTINDIA.NS,2025-05-19,63.2,TIME_EXIT
ABBOTINDIA.NS,2025-05-20,74.4,STOP_HIT
ABBOTINDIA.NS,2025-05-21,72.6,STOP_HIT
ABBOTINDIA.NS,2025-05-22,63.6,STOP_HIT
ABBOTINDIA.NS,2025-05-23,66.9,STOP_HIT
ABBOTINDIA.NS,2025-05-26,58.2,STOP_HIT
ABBOTINDIA.NS,2025-05-27,54.7,STOP_HIT
ABBOTINDIA.NS,2025-05-29,54.7,STOP_HIT
ABBOTINDIA.NS,2025-05-30,54.7,STOP_HIT
ABBOTINDIA.NS,2025-06-02,73.3,T1_HIT
ABBOTINDIA.NS,2025-06-03,66.4,T1_HIT
ABBOTINDIA.NS,2025-06-04,71.5,T1_HIT
ABBOTINDIA.NS,2025-06-05,75.3,T1_HIT
ABBOTINDIA.NS,2025-06-06,71.7,T1_HIT
ABBOTINDIA.NS,2025-06-09,64.1,T1_HIT
ABBOTINDIA.NS,2025-06-10,64.4,STOP_HIT
ABBOTINDIA.NS,2025-06-11,60.1,STOP_HIT
ABBOTINDIA.NS,2025-06-12,57.5,STOP_HIT
ABBOTINDIA.NS,2025-06-13,58.4,STOP_HIT
ABBOTINDIA.NS,2025-06-16,55.5,STOP_HIT
ABBOTINDIA.NS,2025-06-17,71.0,STOP_HIT
ABBOTINDIA.NS,2025-06-18,59.2,STOP_HIT
ABBOTINDIA.NS,2025-06-19,59.6,STOP_HIT
ABBOTINDIA.NS,2025-06-20,71.8,STOP_HIT
ABBOTINDIA.NS,2025-06-23,57.7,T1_HIT
ABBOTINDIA.NS,2025-06-24,63.8,T1_HIT
ABBOTINDIA.NS,2025-06-25,65.9,T1_HIT
ABBOTINDIA.NS,2025-06-26,80.1,T1_HIT
ABBOTINDIA.NS,2025-06-27,78.9,TIME_EXIT
ABBOTINDIA.NS,2025-06-30,76.6,TIME_EXIT
ABBOTINDIA.NS,2025-07-01,73.1,TIME_EXIT
ABBOTINDIA.NS,2025-07-02,71.7,TIME_EXIT
ABBOTINDIA.NS,2025-07-03,72.6,TIME_EXIT
ABBOTINDIA.NS,2025-07-04,56.3,TIME_EXIT
ABBOTINDIA.NS,2025-07-07,54.1,T1_HIT
ABBOTINDIA.NS,2025-07-08,52.6,STOP_HIT
ABBOTINDIA.NS,2025-07-09,59.1,STOP_HIT
ABBOTINDIA.NS,2025-07-10,55.6,STOP_HIT
ABBOTINDIA.NS,2025-07-11,56.2,STOP_HIT
ABBOTINDIA.NS,2025-07-14,52.5,STOP_HIT
ABBOTINDIA.NS,2025-07-15,62.1,STOP_HIT
ABBOTINDIA.NS,2025-07-16,52.7,STOP_HIT
ABBOTINDIA.NS,2025-07-17,53.8,STOP_HIT
ABBOTINDIA.NS,2025-07-18,51.4,STOP_HIT
ABBOTINDIA.NS,2025-07-21,54.5,STOP_HIT
ABBOTINDIA.NS,2025-07-22,51.0,STOP_HIT
ABBOTINDIA.NS,2025-07-23,61.3,STOP_HIT
ABBOTINDIA.NS,2025-07-24,63.3,STOP_HIT
ABBOTINDIA.NS,2025-07-25,64.8,STOP_HIT
ABBOTINDIA.NS,2025-07-28,42.1,STOP_HIT
ABBOTINDIA.NS,2025-07-29,67.0,STOP_HIT
ABBOTINDIA.NS,2025-07-30,64.2,STOP_HIT
ABBOTINDIA.NS,2025-07-31,63.6,STOP_HIT
ABBOTINDIA.NS,2025-08-01,60.2,STOP_HIT
ABBOTINDIA.NS,2025-08-04,66.3,STOP_HIT
ABBOTINDIA.NS,2025-08-05,46.6,STOP_HIT
ABBOTINDIA.NS,2025-08-06,43.1,TIME_EXIT
ABBOTINDIA.NS,2025-08-11,55.6,STOP_HIT
ABBOTINDIA.NS,2025-08-12,46.6,T1_HIT
ABBOTINDIA.NS,2025-08-13,71.7,STOP_HIT
ABBOTINDIA.NS,2025-08-14,62.7,STOP_HIT
ABBOTINDIA.NS,2025-08-18,40.8,STOP_HIT
ABBOTINDIA.NS,2025-08-19,61.1,STOP_HIT
ABBOTINDIA.NS,2025-08-20,43.2,STOP_HIT
ABBOTINDIA.NS,2025-08-26,42.2,TIME_EXIT
ABBOTINDIA.NS,2025-08-28,40.2,TIME_EXIT
ABBOTINDIA.NS,2025-09-01,57.5,STOP_HIT
ABBOTINDIA.NS,2025-09-02,58.3,STOP_HIT
ABBOTINDIA.NS,2025-09-03,56.5,STOP_HIT
ABBOTINDIA.NS,2025-09-04,55.7,STOP_HIT
ABBOTINDIA.NS,2025-09-05,44.2,STOP_HIT
ABBOTINDIA.NS,2025-09-08,41.6,STOP_HIT
ABBOTINDIA.NS,2025-09-10,47.2,STOP_HIT
ABBOTINDIA.NS,2025-09-11,42.5,STOP_HIT
ABBOTINDIA.NS,2025-09-16,44.1,STOP_HIT
ABBOTINDIA.NS,2025-09-17,41.6,STOP_HIT
ABBOTINDIA.NS,2025-10-10,49.8,STOP_HIT
ABBOTINDIA.NS,2025-10-13,44.8,STOP_HIT
ABBOTINDIA.NS,2025-10-14,50.2,STOP_HIT
ABBOTINDIA.NS,2025-10-20,45.4,STOP_HIT
ABBOTINDIA.NS,2025-10-21,44.1,STOP_HIT
ABBOTINDIA.NS,2025-10-23,50.8,STOP_HIT
ABBOTINDIA.NS,2025-10-24,49.0,STOP_HIT
ABBOTINDIA.NS,2025-11-10,51.7,STOP_HIT
ABBOTINDIA.NS,2025-11-11,49.4,STOP_HIT
ABBOTINDIA.NS,2025-11-12,49.4,STOP_HIT
ABBOTINDIA.NS,2025-11-13,49.1,STOP_HIT
ABBOTINDIA.NS,2025-11-14,53.0,STOP_HIT
ABBOTINDIA.NS,2025-11-17,52.3,STOP_HIT
ABBOTINDIA.NS,2025-11-18,49.0,STOP_HIT
ABBOTINDIA.NS,2025-11-19,48.5,STOP_HIT
ABBOTINDIA.NS,2025-11-20,49.3,STOP_HIT
ABBOTINDIA.NS,2025-11-21,49.0,STOP_HIT
ABBOTINDIA.NS,2025-11-24,48.3,STOP_HIT
ABBOTINDIA.NS,2025-11-25,43.2,STOP_HIT
ABBOTINDIA.NS,2025-11-26,42.5,STOP_HIT
ABBOTINDIA.NS,2025-11-27,47.0,STOP_HIT
ABBOTINDIA.NS,2025-11-28,44.8,STOP_HIT
ABBOTINDIA.NS,2025-12-01,53.1,STOP_HIT
ABBOTINDIA.NS,2025-12-23,51.8,STOP_HIT
ABBOTINDIA.NS,2025-12-24,60.5,STOP_HIT
ABBOTINDIA.NS,2025-12-29,50.4,STOP_HIT
ABBOTINDIA.NS,2025-12-30,56.9,STOP_HIT
ABBOTINDIA.NS,2025-12-31,40.5,STOP_HIT
ABBOTINDIA.NS,2026-01-01,44.2,STOP_HIT
ABBOTINDIA.NS,2026-01-06,48.5,STOP_HIT
ABBOTINDIA.NS,2026-01-07,45.7,STOP_HIT
ABBOTINDIA.NS,2026-01-08,43.7,STOP_HIT
ABBOTINDIA.NS,2026-01-12,53.7,STOP_HIT
ABBOTINDIA.NS,2026-01-23,49.2,STOP_HIT
ABBOTINDIA.NS,2026-01-30,56.0,STOP_HIT
ABBOTINDIA.NS,2026-02-06,45.6,STOP_HIT
ABBOTINDIA.NS,2026-02-09,57.0,STOP_HIT
ABBOTINDIA.NS,2026-02-10,57.1,STOP_HIT
ABBOTINDIA.NS,2026-02-12,40.6,T1_HIT
ABBOTINDIA.NS,2026-03-02,56.5,T1_HIT
ABBOTINDIA.NS,2026-03-04,48.5,STOP_HIT
ABBOTINDIA.NS,2026-03-05,51.7,STOP_HIT
ABBOTINDIA.NS,2026-03-06,43.5,STOP_HIT
ABBOTINDIA.NS,2026-03-09,44.4,STOP_HIT
ABBOTINDIA.NS,2026-03-10,53.2,STOP_HIT
ABBOTINDIA.NS,2026-03-11,42.1,STOP_HIT
ABBOTINDIA.NS,2026-03-12,46.2,STOP_HIT
ABBOTINDIA.NS,2026-03-13,47.0,STOP_HIT
ABBOTINDIA.NS,2026-03-16,48.7,STOP_HIT
ABBOTINDIA.NS,2026-03-19,48.4,TIME_EXIT
ABBOTINDIA.NS,2026-03-20,45.2,STOP_HIT
ABBOTINDIA.NS,2026-03-24,57.8,STOP_HIT
ABBOTINDIA.NS,2026-03-25,51.8,STOP_HIT
ABBOTINDIA.NS,2026-03-30,41.5,TIME_EXIT
ABBOTINDIA.NS,2026-04-01,52.4,STOP_HIT
ABBOTINDIA.NS,2026-04-02,43.6,STOP_HIT
ABBOTINDIA.NS,2026-04-15,56.5,STOP_HIT
ABBOTINDIA.NS,2026-04-16,50.4,STOP_HIT
ABBOTINDIA.NS,2026-05-06,43.2,T1_HIT
ABBOTINDIA.NS,2026-05-07,51.8,T1_HIT
ABBOTINDIA.NS,2026-05-08,44.5,T1_HIT
ABBOTINDIA.NS,2026-05-11,57.1,STOP_HIT
ABBOTINDIA.NS,2026-05-12,48.6,T1_HIT
ABBOTINDIA.NS,2026-05-13,50.8,T1_HIT
ABBOTINDIA.NS,2026-05-14,43.3,STOP_HIT
ABBOTINDIA.NS,2026-05-15,48.0,STOP_HIT
ABBOTINDIA.NS,2026-05-18,40.0,STOP_HIT
ABBOTINDIA.NS,2026-05-19,46.7,STOP_HIT
ABBOTINDIA.NS,2026-05-20,40.9,STOP_HIT
ABBOTINDIA.NS,2026-05-21,40.6,STOP_HIT
ABBOTINDIA.NS,2026-05-27,40.1,STOP_HIT
ABCAPITAL.NS,2024-10-03,57.2,STOP_HIT
ABCAPITAL.NS,2024-10-04,52.6,STOP_HIT
ABCAPITAL.NS,2024-10-09,45.5,STOP_HIT
ABCAPITAL.NS,2024-10-14,43.0,STOP_HIT
ABCAPITAL.NS,2024-10-15,55.9,STOP_HIT
ABCAPITAL.NS,2024-10-16,54.2,STOP_HIT
ABCAPITAL.NS,2024-10-30,60.5,STOP_HIT
ABCAPITAL.NS,2024-10-31,44.3,STOP_HIT
ABCAPITAL.NS,2024-11-28,44.9,STOP_HIT
ABCAPITAL.NS,2024-11-29,49.0,STOP_HIT
ABCAPITAL.NS,2024-12-02,48.8,STOP_HIT
ABCAPITAL.NS,2024-12-03,41.3,STOP_HIT
ABCAPITAL.NS,2024-12-04,41.2,STOP_HIT
ABCAPITAL.NS,2024-12-05,44.3,STOP_HIT
ABCAPITAL.NS,2024-12-06,44.3,STOP_HIT
ABCAPITAL.NS,2024-12-09,54.6,STOP_HIT
ABCAPITAL.NS,2024-12-10,48.6,STOP_HIT
ABCAPITAL.NS,2024-12-11,42.6,STOP_HIT
ABCAPITAL.NS,2024-12-12,48.4,STOP_HIT
ABCAPITAL.NS,2024-12-13,45.8,STOP_HIT
ABCAPITAL.NS,2024-12-16,43.6,STOP_HIT
ABCAPITAL.NS,2025-01-16,52.6,STOP_HIT
ABCAPITAL.NS,2025-01-17,49.0,STOP_HIT
ABCAPITAL.NS,2025-01-20,49.1,STOP_HIT
ABCAPITAL.NS,2025-01-28,42.1,T1_HIT
ABCAPITAL.NS,2025-01-29,49.5,STOP_HIT
ABCAPITAL.NS,2025-01-30,45.8,STOP_HIT
ABCAPITAL.NS,2025-01-31,41.2,STOP_HIT
ABCAPITAL.NS,2025-02-01,50.1,STOP_HIT
ABCAPITAL.NS,2025-02-03,46.2,STOP_HIT
ABCAPITAL.NS,2025-02-04,40.0,STOP_HIT
ABCAPITAL.NS,2025-02-05,48.2,STOP_HIT
ABCAPITAL.NS,2025-02-27,44.9,STOP_HIT
ABCAPITAL.NS,2025-03-04,40.5,T1_HIT
ABCAPITAL.NS,2025-03-05,59.4,STOP_HIT
ABCAPITAL.NS,2025-03-06,58.0,STOP_HIT
ABCAPITAL.NS,2025-03-07,50.2,STOP_HIT
ABCAPITAL.NS,2025-03-10,51.4,STOP_HIT
ABCAPITAL.NS,2025-03-11,50.0,T1_HIT
ABCAPITAL.NS,2025-03-12,45.8,T1_HIT
ABCAPITAL.NS,2025-03-13,44.9,T1_HIT
ABCAPITAL.NS,2025-03-17,45.9,T1_HIT
ABCAPITAL.NS,2025-03-18,42.5,T1_HIT
ABCAPITAL.NS,2025-03-19,57.2,T1_HIT
ABCAPITAL.NS,2025-03-20,58.4,T1_HIT
ABCAPITAL.NS,2025-03-21,63.1,STOP_HIT
ABCAPITAL.NS,2025-03-24,53.6,STOP_HIT
ABCAPITAL.NS,2025-03-25,53.0,T1_HIT
ABCAPITAL.NS,2025-03-26,53.1,T1_HIT
ABCAPITAL.NS,2025-03-27,54.5,STOP_HIT
ABCAPITAL.NS,2025-04-02,54.7,STOP_HIT
ABCAPITAL.NS,2025-04-03,56.7,STOP_HIT
ABCAPITAL.NS,2025-04-04,52.5,STOP_HIT
ABCAPITAL.NS,2025-04-07,60.3,T1_HIT
ABCAPITAL.NS,2025-04-08,45.4,T1_HIT
ABCAPITAL.NS,2025-04-09,48.4,T1_HIT
ABCAPITAL.NS,2025-04-11,42.7,T1_HIT
ABCAPITAL.NS,2025-04-15,45.6,T1_HIT
ABCAPITAL.NS,2025-04-16,57.4,T1_HIT
ABCAPITAL.NS,2025-04-17,57.5,T1_HIT
ABCAPITAL.NS,2025-04-21,57.6,T1_HIT
ABCAPITAL.NS,2025-04-22,56.3,T1_HIT
ABCAPITAL.NS,2025-04-23,54.4,STOP_HIT
ABCAPITAL.NS,2025-04-24,55.7,T1_HIT
ABCAPITAL.NS,2025-04-25,45.5,T1_HIT
ABCAPITAL.NS,2025-04-30,43.6,STOP_HIT
ABCAPITAL.NS,2025-05-02,42.0,STOP_HIT
ABCAPITAL.NS,2025-05-05,52.7,STOP_HIT
ABCAPITAL.NS,2025-05-06,46.9,STOP_HIT
ABCAPITAL.NS,2025-05-07,53.2,STOP_HIT
ABCAPITAL.NS,2025-05-08,54.0,STOP_HIT
ABCAPITAL.NS,2025-05-09,47.7,T1_HIT
ABCAPITAL.NS,2025-05-12,57.6,T1_HIT
ABCAPITAL.NS,2025-05-13,59.7,T1_HIT
ABCAPITAL.NS,2025-05-14,62.9,T1_HIT
ABCAPITAL.NS,2025-05-15,56.9,T1_HIT
ABCAPITAL.NS,2025-05-16,56.7,T1_HIT
ABCAPITAL.NS,2025-05-19,53.7,T1_HIT
ABCAPITAL.NS,2025-05-20,54.8,T1_HIT
ABCAPITAL.NS,2025-05-21,48.6,T1_HIT
ABCAPITAL.NS,2025-05-22,54.0,T1_HIT
ABCAPITAL.NS,2025-05-23,65.5,T1_HIT
ABCAPITAL.NS,2025-05-26,71.4,T1_HIT
ABCAPITAL.NS,2025-05-27,70.9,T1_HIT
ABCAPITAL.NS,2025-05-28,54.4,T1_HIT
ABCAPITAL.NS,2025-05-29,56.1,T1_HIT
ABCAPITAL.NS,2025-05-30,61.1,T1_HIT
ABCAPITAL.NS,2025-06-02,61.1,T1_HIT
ABCAPITAL.NS,2025-06-03,62.9,T1_HIT
ABCAPITAL.NS,2025-06-04,65.4,T1_HIT
ABCAPITAL.NS,2025-06-05,63.5,T1_HIT
ABCAPITAL.NS,2025-06-06,74.0,T1_HIT
ABCAPITAL.NS,2025-06-09,76.5,T1_HIT
ABCAPITAL.NS,2025-06-10,75.1,T1_HIT
ABCAPITAL.NS,2025-06-11,78.7,T1_HIT
ABCAPITAL.NS,2025-06-12,72.8,T1_HIT
ABCAPITAL.NS,2025-06-13,69.0,T1_HIT
ABCAPITAL.NS,2025-06-16,71.7,T1_HIT
ABCAPITAL.NS,2025-06-17,77.9,T1_HIT
ABCAPITAL.NS,2025-06-18,76.5,T1_HIT
ABCAPITAL.NS,2025-06-19,75.2,T1_HIT
ABCAPITAL.NS,2025-06-20,79.3,T1_HIT
ABCAPITAL.NS,2025-06-23,71.6,T1_HIT
ABCAPITAL.NS,2025-06-24,73.8,T1_HIT
ABCAPITAL.NS,2025-06-25,70.3,TIME_EXIT
